0.0000,1.2793,-0.8506,8.9353
0.1002,1.2649,-1.0733,9.7996
0.2003,1.2122,-0.9321,10.1443
0.3005,0.9082,-0.9751,9.3590
0.4007,1.3176,-0.8315,8.9496
0.5009,1.2027,-1.1212,9.7613
0.6010,1.1979,-0.8913,10.0366
0.7013,0.9249,-0.9656,9.6823
0.8014,1.2649,-0.8363,8.8802
0.9016,1.2410,-1.0661,9.9528
1.0018,1.2457,-0.8889,9.9361
1.1020,0.8579,-0.9895,9.6440
1.2021,1.2481,-0.8411,9.0885
1.3023,1.2027,-1.0829,9.5961
1.4025,1.2601,-0.9704,10.1084
1.5027,1.0063,-0.9105,9.4548
1.6029,1.3008,-0.9704,9.0670
1.7031,1.2410,-1.0494,10.2401
1.8032,1.1308,-0.8483,9.7732
1.9034,0.9776,-0.9919,9.4596
2.0036,1.2553,-0.8722,8.9975
2.1038,1.1859,-1.0302,10.1132
2.2039,1.0782,-0.9584,9.8977
2.3041,1.0734,-0.8674,8.9999
2.4043,1.3271,-1.0158,9.3064
2.5045,1.1069,-1.0446,10.0677
2.6047,1.2027,-0.9512,9.8427
2.7049,1.0351,-0.9368,9.3854
2.8050,1.2003,-0.8913,9.1220
2.9052,1.2529,-1.0350,10.1970
3.0054,1.0566,-0.9656,9.8044
3.1055,0.9680,-0.8698,9.1747
3.2057,1.4612,-1.0039,9.1651
3.3059,1.1284,-1.0206,10.0677
3.4061,1.1045,-0.9273,9.9408
3.5063,1.0925,-0.8578,8.9927
3.6065,1.2098,-1.0158,9.4835
3.7066,1.2122,-1.0182,10.1683
3.8068,1.0566,-0.9512,9.7493
3.9070,1.0494,-0.8770,9.2274
4.0072,1.2745,-1.0565,9.2872
4.1073,1.1979,-0.9919,10.1300
4.2075,1.0782,-0.8291,9.3662
4.3077,1.1308,-1.0230,9.3782
4.4079,1.2338,-0.9991,10.2545
4.5081,1.1979,-0.7142,8.5690
4.6083,1.2936,-1.1020,9.7756
4.7084,1.1308,-1.0948,9.9767
4.8086,1.3176,-1.0206,9.8403
4.9088,1.1859,-0.9057,10.1372
5.0090,0.9704,-0.8889,10.0007
5.1092,0.8052,-1.0829,9.8403
5.2093,0.9249,-0.8650,9.2824
5.3095,1.4014,-0.8051,8.7773
5.4097,1.0997,-1.0446,9.6727
5.5099,1.2386,-0.9560,9.9815
5.6101,0.9273,-1.0254,9.7661
5.7103,1.1931,-0.7501,9.1388
5.8104,1.3846,-0.9656,9.2681
5.9106,1.0973,-1.1188,9.9265
6.0108,1.2027,-0.8937,10.0079
6.1110,1.0087,-0.9512,9.5913
6.2111,1.2074,-0.9321,9.0095
6.3113,1.2433,-0.9919,10.1563
6.4115,1.0470,-0.9536,9.8116
6.5117,0.9513,-0.8842,9.2202
6.6119,1.3822,-0.8770,9.0334
6.7120,1.1236,-1.0350,9.9959
6.8122,1.1644,-0.9297,9.8762
6.9124,1.0255,-0.8770,9.1723
7.0126,1.2553,-0.9584,9.3327
7.1128,1.2170,-1.0781,10.1180
7.2130,1.1476,-0.9249,9.8020
7.3131,0.9417,-0.9608,9.5099
7.4133,1.3152,-0.9129,9.0813
7.5135,1.2242,-1.0374,10.0701
7.6137,1.0614,-0.9919,9.8714
7.7138,1.2122,-0.8889,9.0047
7.8140,1.3152,-0.9991,9.3662
7.9142,1.3176,-1.1523,9.9265
8.0144,1.2242,-1.0637,9.8929
8.1146,1.0590,-0.8985,9.3782
8.2148,1.3415,-1.0206,9.1603
8.3150,1.3176,-1.1212,9.9169
8.4151,1.0087,-0.9895,9.9313
8.5153,1.1452,-0.8722,9.0262
8.6155,1.3822,-0.9871,9.3279
8.7157,1.1907,-0.9895,9.9863
8.8159,0.9656,-0.9656,9.9337
8.9160,1.2817,-0.8459,8.9257
9.0162,1.2194,-1.1068,9.6966
9.1164,1.2386,-0.8459,10.0582
9.2166,0.9345,-1.0709,9.7900
9.3168,1.1931,-0.7812,9.0885
9.4169,1.1572,-0.9177,9.3064
9.5172,1.0494,-0.8770,10.0965
9.6173,1.0039,-0.9656,9.7804
9.7175,1.2577,-0.5585,9.2609
9.8177,0.7142,-0.9823,9.7900
9.9179,1.1739,-0.9656,10.0749
10.0180,1.4995,-1.4181,9.7206
10.1182,1.6983,-1.0757,9.0191
10.2184,1.0973,-0.9225,9.8762
10.3186,0.8148,-0.8530,9.8546
10.4187,1.1356,-0.8099,9.2154
10.5190,1.3224,-0.9488,9.3447
10.6191,1.1452,-1.1978,9.9361
10.7193,1.1212,-0.9057,9.8546
10.8195,0.8507,-0.9009,9.6009
10.9197,1.3774,-0.8674,9.1986
11.0198,1.1931,-1.0565,9.9456
11.1200,1.0327,-1.0637,9.8331
11.2203,1.1093,-0.9440,9.4309
11.3204,1.4205,-0.6806,9.0813
11.4206,1.1620,-1.0901,9.7110
11.5208,1.1524,-1.0326,9.8834
11.6210,1.0398,-0.8794,9.4357
11.7211,1.2769,-0.9488,9.3327
11.8213,1.1380,-1.0542,9.9935
11.9215,0.9297,-0.9895,9.8307
12.0216,1.0662,-0.9225,9.4093
12.1218,1.3702,-0.7214,9.0382
12.2220,1.1141,-1.0877,9.7996
12.3222,1.0590,-1.0278,9.6655
12.4224,1.1739,-0.6711,9.4069
12.5226,1.2050,-1.0853,9.5003
12.6228,1.0183,-1.1116,9.8738
12.7229,1.0470,-1.0015,9.9361
12.8231,1.1189,-0.9584,9.5649
12.9233,1.2505,-1.0087,9.2034
13.0235,1.2386,-0.8459,9.8235
13.1237,1.0710,-0.9009,9.9169
13.2239,1.3367,-0.7022,9.1531
13.3241,1.2433,-1.0613,9.3279
13.4242,0.9848,-1.0661,9.8187
13.5244,1.5402,-1.3630,9.4141
13.6246,1.5546,-1.0685,9.1483
13.7248,1.1212,-0.8866,9.6487
13.8250,0.8770,-0.8147,9.9097
13.9251,0.8435,-1.0158,9.6009
14.0253,1.4995,-0.6854,9.0430
14.1255,1.2793,-1.1356,9.6440
14.2257,1.1644,-1.0039,9.9911
14.3259,0.9129,-1.0039,9.6416
14.4261,1.3032,-0.7190,9.1651
14.5262,1.3104,-1.0374,9.6248
14.6264,1.1500,-1.0422,9.8283
14.7266,0.9321,-0.9344,9.7301
14.8268,1.0901,-0.9057,9.6009
14.9270,1.3631,-0.8147,9.2561
15.0272,1.0614,-1.1212,9.7780
15.1273,1.0734,-0.9344,9.7756
15.2275,1.1189,-0.9799,9.5147
15.3277,1.3295,-0.7932,9.2393
15.4279,1.0614,-1.0709,9.8594
15.5280,0.9704,-0.9751,9.7613
15.6282,0.9441,-0.7716,9.6703
15.7284,1.3966,-0.9608,9.2298
15.8286,1.1644,-1.1020,9.8187
15.9288,1.0374,-1.0134,9.7421
16.0290,1.0973,-0.9344,9.6583
16.1291,1.2721,-0.8339,9.3040
16.2293,1.0877,-1.0661,9.6966
16.3295,1.0494,-1.0470,9.8044
16.4297,1.2194,-0.8123,9.4644
16.5299,1.2050,-1.1140,9.3878
16.6301,1.0351,-0.9967,9.7900
16.7302,1.0542,-1.0470,9.7900
16.8304,1.2865,-0.7812,9.3806
16.9306,1.1189,-1.0302,9.3974
17.0308,1.1596,-1.0326,9.7900
17.1310,1.0542,-1.0470,9.7684
17.2311,1.3224,-0.8363,9.2106
17.3313,1.1763,-0.9895,9.6296
17.4315,1.0183,-1.0015,9.8905
17.5317,1.2577,-0.8602,9.2154
17.6319,1.1572,-0.9033,9.6631
17.7320,0.7813,-1.0470,9.8116
17.8322,1.0734,-1.1475,9.3064
17.9324,1.2577,-0.9919,9.8427
18.0326,1.2003,-1.3510,9.8834
18.1328,0.9680,-0.8530,9.5075
18.2330,1.3391,-1.1523,9.1723
18.3331,1.4181,-0.6088,9.0885
18.4333,1.4109,-0.9440,9.2800
18.5335,1.2697,-1.1930,9.5721
18.6337,1.0877,-1.0254,9.4979
18.7339,1.1620,-0.8028,9.3327
18.8340,1.1644,-1.0206,9.6057
18.9342,1.1524,-0.9488,9.4021
19.0344,1.1308,-0.9991,9.2848
19.1346,0.9177,-1.1092,9.1340
19.2348,0.9513,-1.0494,9.2034
19.3349,0.7693,1.1581,9.2369
19.4351,0.6951,2.4462,10.0917
19.5353,1.3200,3.3129,10.2210
19.6355,0.7262,3.0926,9.8283
19.7357,0.7430,3.0232,10.1922
19.8358,1.2362,4.3927,9.5266
19.9360,1.5378,5.3503,9.3950
20.0362,1.2912,5.2330,9.4452
20.1364,0.9848,5.4126,9.5625
20.2366,1.0925,5.2354,9.9217
20.3368,0.7023,3.6983,9.9265
20.4369,0.4652,3.3751,10.0677
20.5371,0.8076,3.3799,9.7708
20.6373,0.7478,3.9665,9.8116
20.7375,0.9345,3.8181,10.0222
20.8377,0.3383,3.4589,9.9528
20.9379,0.6352,3.7414,9.6176
21.0381,0.5419,3.3536,9.7637
21.1382,0.8890,2.9442,9.5410
21.2384,0.5538,3.0016,9.7756
21.3386,0.6089,2.5707,9.9624
21.4388,0.4557,2.4964,9.9576
21.5389,0.6137,0.0616,9.9193
21.6391,1.1069,-1.4540,9.3902
21.7393,0.4365,-1.1523,9.3375
21.8395,3.0031,4.6488,9.3303
21.9397,-0.3895,0.5212,10.7477
22.0399,1.0758,1.5220,10.1348
22.1400,1.4564,0.4087,10.2641
22.2402,0.5299,2.0224,10.4412
22.3404,1.0422,1.4095,9.7397
22.4406,0.7094,2.3217,10.1946
22.5407,1.3415,2.0918,9.9767
22.6409,1.1356,2.0296,9.9289
22.7411,1.1356,1.9386,9.8068
22.8413,1.0446,2.0033,9.9169
22.9415,0.8531,2.0559,9.6248
23.0416,0.7502,1.8189,9.8905
23.1418,0.9537,2.0559,10.0055
23.2420,1.1380,2.3552,9.8977
23.3422,1.2505,2.0056,9.8283
23.4424,0.7717,1.6800,9.4500
23.5426,0.9129,1.9290,9.3950
23.6428,0.9848,1.5795,9.5865
23.7429,1.1428,1.7279,9.5673
23.8431,1.1380,1.4071,9.5841
23.9433,1.4924,1.4598,9.8092
24.0434,1.0758,1.3496,9.9241
24.1436,1.7677,1.5340,10.2784
24.2438,1.8970,-1.4324,9.6176
24.3440,0.7789,0.3249,8.3295
24.4442,0.7334,-0.5538,9.6966
24.5444,-1.0886,1.7207,8.4085
24.6446,0.7645,-0.0414,10.3598
24.7447,1.0279,0.8445,10.0270
24.8449,0.6304,0.7391,9.8714
24.9451,1.2865,1.0863,9.8570
25.0453,1.2553,0.9953,9.2776
25.1455,1.4732,1.4119,10.0222
25.2457,0.6400,0.9785,10.1156
25.3458,0.8292,0.5835,9.4811
25.4460,1.0231,0.9546,9.9935
25.5462,0.6783,1.0120,9.4069
25.6464,1.1883,1.0934,10.2401
25.7466,0.6233,0.6864,9.9097
25.8468,0.9608,0.8205,9.4955
25.9470,0.6592,0.6122,9.7876
26.0471,0.9585,1.2036,10.3885
26.1473,1.3798,1.0671,9.7828
26.2475,1.3463,1.2156,9.3974
26.3476,0.7789,1.1988,9.1100
26.4478,1.0829,0.9666,9.8020
26.5480,1.4756,1.1820,10.1084
26.6482,1.2673,0.7870,9.9528
26.7484,0.9345,0.6577,10.1276
26.8486,0.6640,0.6984,9.5458
26.9488,0.8818,0.6769,9.3519
27.0489,0.8459,0.9330,10.0390
27.1491,0.9704,0.6625,10.2281
27.2493,1.0279,1.0480,9.7924
27.3494,0.5395,0.4518,10.2952
27.4496,0.4988,0.3273,10.5968
27.5498,1.1596,0.5955,9.5003
27.6500,0.6209,1.3664,9.1124
27.7502,0.5035,0.3584,8.9233
27.8504,0.2139,0.9283,10.4628
27.9506,0.8268,0.4326,10.3718
28.0507,0.5730,0.7319,9.2130
28.1509,0.7047,0.4063,9.9480
28.2511,0.2857,0.2866,9.8953
28.3513,0.5035,-0.0294,10.3215
28.4515,0.3503,0.5021,9.0909
28.5516,0.5730,0.2914,8.8036
28.6518,0.8603,0.5955,10.5178
28.7520,0.5419,0.3560,9.0238
28.8522,0.6735,0.6769,10.2449
28.9524,0.5035,0.4422,8.5331
29.0525,0.6664,0.7080,9.7421
29.1527,0.7286,0.7726,10.4149
29.2529,0.3599,0.2100,9.8116
29.3531,0.6592,0.3656,9.8403
29.4533,0.5610,0.5691,9.7780
29.5535,0.7885,0.6769,10.8482
29.6536,0.7837,-0.5322,9.6152
29.7538,0.4245,-0.1827,9.9337
29.8540,0.6233,0.1765,8.6480
29.9542,0.5466,0.1238,8.8658
30.0544,0.7238,0.3465,9.8570
30.1546,0.7070,0.4159,10.3335
30.2547,1.0183,-1.1763,9.3854
30.3549,0.6041,-0.5155,8.7294
30.4551,-1.9242,-0.5466,8.4301
30.5553,0.6927,-0.0031,9.3782
30.6555,0.9010,-0.8267,10.1300
30.7556,0.2881,-0.1108,11.9711
30.8558,-0.1094,0.5547,9.7325
30.9560,0.1157,0.5428,7.6328
31.0562,0.5682,0.0352,9.6224
31.1564,0.1971,-0.0318,10.3119
31.2565,0.8842,0.2483,10.4604
31.3567,0.9513,0.3704,10.0677
31.4569,0.5682,0.4590,9.3974
31.5571,0.8292,0.3082,9.1364
31.6573,0.6783,0.2842,9.8882
31.7574,0.5155,0.4566,9.0119
31.8576,0.4940,0.2483,10.0605
31.9578,0.3360,0.0017,10.1850
32.0580,0.4988,0.2914,8.9951
32.1582,0.2258,0.2818,9.0071
32.2584,0.0582,0.1070,9.6727
32.3585,0.5873,0.3058,9.5889
32.4587,0.3288,-0.0414,10.2449
32.5589,0.2402,0.3800,9.3519
32.6591,0.2809,-0.0462,8.8395
32.7593,0.0486,0.1166,9.7852
32.8595,0.0343,0.0065,9.8283
32.9597,-0.0687,0.1477,10.2473
33.0598,0.7214,0.2267,9.5338
33.1600,0.5969,0.1262,8.8012
33.2602,0.2139,0.2291,9.5242
33.3604,0.5419,0.2196,8.6336
33.4606,0.1372,0.0783,9.4093
33.5607,0.8483,-0.1994,10.2976
33.6609,0.0989,-0.3239,9.6416
33.7611,0.7693,0.0999,10.4676
33.8613,0.0032,-0.8650,10.0773
33.9614,0.1875,0.1669,9.2848
34.0617,0.5107,-0.5921,9.5554
34.1618,0.0606,0.0783,10.2138
34.2620,0.7789,-0.3167,9.7732
34.3622,-0.0830,0.1549,10.0677
34.4624,0.6424,-0.4484,9.8642
34.5626,-0.3656,0.0089,10.0821
34.6627,0.3886,-0.3718,9.9552
34.7629,-0.2722,0.1142,8.6384
34.8631,0.0175,-0.4460,9.7589
34.9633,0.1492,0.0951,9.4931
35.0635,0.0199,-0.2258,9.8092
35.1637,0.1827,-0.1324,10.5633
35.2638,0.3695,0.3321,10.0510
35.3640,-0.0471,-0.4891,9.3926
35.4642,-0.2027,-0.3311,9.8379
35.5644,-0.0471,-0.1515,8.8395
35.6646,0.2833,0.5404,9.7493
35.7647,0.0247,0.1597,9.4811
35.8649,-0.0950,0.1094,10.0797
35.9651,-0.3440,-0.1013,9.6104
36.0653,0.3503,-0.4221,8.7533
36.1655,-0.0759,0.3488,9.5266
36.2656,0.8411,-0.2258,9.0574
36.3658,-0.1118,0.4087,10.4053
36.4660,0.7238,0.0616,8.6791
36.5662,0.3743,0.2890,9.3566
36.6664,0.1755,-0.9057,10.0318
36.7666,0.6424,0.0304,10.4628
36.8667,0.3360,-0.2497,10.4388
36.9669,0.8794,-0.5226,9.3471
37.0671,0.0798,0.2555,9.6224
37.1673,0.8339,-0.3072,10.1635
37.2675,0.6448,0.1525,9.2250
37.3676,0.4748,0.3776,9.5578
37.4678,1.4924,-0.4963,9.8594
37.5680,0.3360,0.4087,10.9703
37.6682,0.3814,-0.3670,9.7972
37.7684,0.5969,-0.0869,9.7732
37.8685,0.6616,0.3249,10.8913
37.9687,-0.3775,-1.8155,10.1563
38.0689,-0.2411,-1.1786,9.6296
38.1691,-0.1261,-1.8969,9.0071
38.2693,0.0894,-1.2074,9.3159
38.3695,0.4245,-2.0406,10.3167
38.4696,0.2857,-1.9232,8.5019
38.5698,-0.0495,-2.1531,9.0717
38.6700,-0.7247,-1.9711,9.6559
38.7702,0.2115,-1.6766,9.8522
38.8704,0.0726,-1.8299,8.8706
38.9706,-0.5092,-2.2943,7.8794
39.0708,0.4628,-2.3183,9.9552
39.1709,0.0726,-1.9424,9.1364
39.2711,0.5658,-1.2816,9.8139
39.3713,0.2545,-1.4037,8.8563
39.4715,-0.0016,-2.2967,9.5362
39.5716,-0.1046,-2.0406,9.8187
39.6718,0.1923,-2.4500,9.8666
39.7720,-0.2961,-2.0238,10.4316
39.8722,0.3743,-2.3518,9.7014
39.9723,-0.0375,-1.5617,10.0941
40.0725,0.9082,-2.2800,9.0981
40.1727,0.8770,-1.3846,9.6080
40.2729,0.3695,-1.9615,9.5985
40.3731,0.5347,-2.1986,10.4125
40.4733,0.6999,-1.8801,9.9265
40.5734,0.9632,-2.0094,9.0502
40.6736,0.4604,-1.8873,9.5602
40.7738,1.0446,-1.6551,9.0981
40.8740,0.3360,-1.6383,8.8634
40.9742,0.4676,-2.1100,9.7589
41.0744,0.2186,-1.7844,8.9951
41.1745,0.6448,-1.7628,9.0215
41.2747,0.1707,-1.8490,9.3112
41.3749,0.6664,-2.1004,9.7278
41.4751,0.5275,-1.6335,9.2513
41.5753,0.6544,-1.7389,9.6320
41.6755,0.5107,-2.1196,9.8858
41.7756,-0.0998,-1.6407,9.8355
41.8758,-0.1142,-2.6535,9.4213
41.9760,0.1037,-2.0023,10.1396
42.0762,0.3958,-2.2489,10.2880
42.1764,0.0175,-1.6838,10.0390
42.2765,0.6328,-1.9185,9.0502
42.3767,0.0223,-1.6383,9.3040
42.4769,0.7837,-2.1292,9.2896
42.5771,0.1564,-1.9520,9.7230
42.6773,0.2067,-1.8610,10.0797
42.7774,0.4604,-1.5258,8.9664
42.8776,-0.3224,-1.6072,8.6719
42.9778,0.6687,-1.6168,9.8211
43.0780,0.3958,-2.2129,10.0151
43.1782,1.2074,-1.9065,10.4364
43.2783,0.0079,-2.2297,9.6990
43.3785,0.2498,-1.6000,9.4117
43.4787,0.5993,-1.8347,9.6416
43.5789,-0.0328,-1.9089,9.4117
43.6791,0.2809,-2.2345,9.6152
43.7792,0.5466,-1.8610,10.2593
43.8794,0.7166,-1.5426,9.4380
43.9796,0.6472,-1.6599,9.0981
44.0798,0.2067,-1.5761,9.2609
44.1800,0.1253,-2.1004,9.1675
44.2801,0.8818,-1.6335,9.8666
44.3803,0.4844,-1.5402,9.7613
44.4805,0.7118,-1.6048,9.2824
44.5807,0.3336,-2.1411,9.9145
44.6809,0.4389,-1.7078,10.1779
44.7811,0.7047,-1.8107,8.9425
44.8812,0.2115,-1.8323,9.2561
44.9814,0.5658,-1.8825,10.0510
45.0816,0.9082,-1.7916,10.0629
45.1818,0.8986,-1.5761,9.2441
45.2820,0.5490,-2.1268,9.9839
45.3821,0.3240,-1.7652,9.6487
45.4823,0.5419,-1.1906,8.6480
45.5825,0.3360,-1.8778,9.8235
45.6827,0.7214,-1.3438,9.4811
45.7829,0.6448,-1.4420,9.4835
45.8830,0.4676,-1.7389,10.0653
45.9832,0.7358,-2.1339,9.2178
46.0834,0.4700,-1.6790,9.8858
46.1836,0.3336,-1.4564,9.4572
46.2838,0.6041,-1.7173,9.2561
46.3840,0.8363,-1.5210,9.2202
46.4842,0.7837,-1.7437,9.4309
46.5843,1.2386,-1.5881,10.0462
46.6845,0.9680,-2.0358,9.5219
46.7847,1.1428,-1.6264,9.4213
46.8849,0.8890,-1.6862,9.7062
46.9851,0.8794,-1.7748,9.7541
47.0852,1.2003,-1.4516,10.1755
47.1854,0.7837,-1.5833,9.2848
47.2856,0.6664,-1.9400,9.3734
47.3858,0.9513,-1.7772,9.3926
47.4860,0.8866,-2.0023,8.9736
47.5861,0.5754,-1.5282,9.0454
47.6863,0.7549,-1.4707,9.4309
47.7865,0.7525,-1.3702,9.9576
47.8867,0.9010,-1.4420,9.8594
47.9869,0.8507,-1.2433,9.8379
48.0871,0.5945,-1.2720,10.0007
48.1872,0.8842,-1.3295,10.2688
48.2874,0.7980,-1.1308,10.0773
48.3876,0.4700,-1.4157,9.0861
48.4878,0.7382,-1.4037,8.8682
48.5880,0.5706,-1.1667,9.4428
48.6882,0.7262,-1.0039,9.6128
48.7884,0.8627,-1.2385,9.7230
48.8885,0.7214,-1.3175,8.9568
48.9887,0.5323,-1.2193,9.6296
49.0889,0.4772,-1.2553,10.1467
49.1891,0.6975,-1.4947,10.1372
49.2893,0.3192,-0.9273,8.1739
49.3894,0.4389,-1.1691,8.6480
49.4896,0.1995,-1.5138,9.9408
49.5898,-0.1716,-0.8770,10.4771
49.6900,1.0518,-1.0637,10.1420
49.7902,0.8986,-1.4684,9.1005
49.8903,1.0303,-1.4348,10.3143
49.9905,0.4748,-1.6790,8.9664
50.0907,1.6097,-1.1763,11.6886
50.1909,0.1779,-0.9536,7.3000
50.2911,0.6783,-0.9249,9.9552
50.3912,0.8316,-0.9632,11.3654
50.4914,0.4533,-0.8075,9.4333
50.5916,0.8866,-0.6280,8.6623
50.6918,0.7765,-1.2505,8.8515
50.7920,0.6999,-1.4109,9.7206
50.8922,0.8770,-0.9560,10.0917
50.9923,0.3862,-0.7357,9.6248
51.0926,0.5730,-0.9464,8.8611
51.1927,1.1189,-0.9368,8.8682
51.2929,0.4006,-1.2601,8.8347
51.3931,1.2410,-1.1667,10.6663
51.4932,-0.0543,-0.8530,7.3790
51.5934,0.7047,-1.0374,9.2058
51.6937,1.0949,-1.2313,9.5625
51.7938,0.5658,-1.1475,9.9959
51.8940,0.5730,-1.0278,10.9249
51.9942,0.1396,-1.1882,8.4899
52.0944,0.9872,-0.9297,9.5458
52.1945,0.9656,-1.2098,8.7557
52.2947,0.0941,-0.8961,9.3303
52.3949,0.1444,-0.7309,10.0055
52.4951,0.4198,-0.7812,8.4133
52.5953,1.0997,-1.4181,10.8746
52.6955,0.6544,-1.2146,9.3207
52.7956,1.0087,-1.1858,8.8850
52.8958,0.6041,-0.8459,9.6799
52.9960,0.2139,-0.7812,9.4237
53.0962,0.5802,-1.0925,10.4173
53.1963,0.5227,-1.0948,9.3542
53.2965,1.0494,-1.2936,9.6080
53.3967,0.7789,-1.3271,9.7278
53.4969,0.1947,-0.5490,9.3854
53.5971,0.1085,-0.6376,9.4021
53.6973,0.5059,-1.5090,9.4692
53.7975,0.5155,-0.9943,9.3806
53.8977,0.8411,-1.3079,10.0175
53.9978,0.2641,-0.9991,9.5530
54.0980,0.5802,-1.0925,9.4716
54.1982,0.6065,-1.1930,9.3423
54.2984,0.5802,-1.2361,10.0941
54.3985,0.5035,-1.1164,9.6152
54.4987,0.8244,-0.6376,9.4835
54.5989,0.4437,-1.3822,9.6559
54.6991,0.9872,-0.7549,8.8611
54.7993,0.4485,-0.8554,9.6870
54.8994,0.6233,-1.2002,9.7900
54.9996,0.3264,-1.0996,8.7437
55.0998,0.6664,-0.9823,9.8929
55.2000,0.9106,-0.9105,10.1994
55.3002,0.4964,-0.4628,10.2856
55.4004,0.4892,-0.7812,9.9289
55.5005,0.2234,-0.9081,8.6240
55.6007,0.3838,-1.1595,10.2736
55.7009,0.5993,-1.1332,9.8546
55.8011,0.7645,-0.5011,9.5338
55.9013,0.3120,-1.0182,8.3966
56.0015,0.4102,-1.0110,8.5618
56.1017,0.2186,-1.0757,9.8666
56.2019,0.4868,-1.0494,10.5705
56.3020,0.1516,-1.3008,9.9169
56.4022,0.4485,-1.4157,9.6152
56.5024,0.5466,-0.9751,10.0462
56.6026,-0.0064,-0.8506,9.0191
56.7027,0.4198,-1.3846,10.2042
56.8029,0.0558,-1.1020,10.1491
56.9031,0.8172,-0.7621,9.2250
57.0033,0.2713,-1.1571,8.3535
57.1035,0.5610,-1.0374,9.9696
57.2036,0.5634,-1.2505,10.1731
57.3038,0.4604,-0.8818,9.4668
57.4040,0.8483,-1.1786,9.1412
57.5042,0.3312,-1.0254,9.6176
57.6044,0.6759,-1.1739,10.0366
57.7045,0.1324,-1.0254,9.5003
57.8047,0.7525,-1.1020,10.1060
57.9049,0.3790,-0.9201,9.2633
58.0051,0.2186,-1.0925,8.7198
58.1053,0.5873,-1.1092,10.0151
